Frame,ID,minx,miny,width,height
390,2,341.2696042,319.3625498,90.81404033,231.3944223
391,1,373.8286894,524.4770642,217.9566563,195.5229358
391,2,329.798357,316.4940239,98.46153846,240
392,1,383.0753354,528.440367,207.3890609,191.559633
392,2,320.2389843,318.4063745,81.25466766,240
393,1,387.0381837,533.7247706,207.3890609,186.2752294
393,2,290.6049291,317.4501992,70.73935773,245.7370518
394,1,393.6429309,533.7247706,207.3890609,186.2752294
394,2,239.9402539,318.4063745,111.8446602,245.7370518
395,1,389.6800826,533.7247706,207.3890609,186.2752294
395,2,229.424944,316.4940239,111.8446602,245.7370518
396,1,388.3591331,533.7247706,207.3890609,186.2752294
396,2,215.085885,317.4501992,86.034354,249.561753
397,1,384.3962848,533.7247706,207.3890609,186.2752294
397,2,170.1568335,315.5378486,98.46153846,249.561753
398,1,383.0753354,533.7247706,207.3890609,186.2752294
398,2,139.5668409,322.2310757,129.051531,249.561753
399,1,377.7915377,533.7247706,207.3890609,186.2752294
399,2,128.0955937,319.3625498,97.50560119,261.0358566
400,1,373.8286894,533.7247706,207.3890609,186.2752294
400,2,93.68185213,317.4501992,86.034354,260.0796813
401,1,367.2239422,533.7247706,207.3890609,186.2752294
401,2,55.44436146,321.2749004,123.3159074,258.1673307
402,1,350.0515996,533.7247706,217.9566563,186.2752294
402,2,41.10530246,319.3625498,128.0955937,268.685259
403,1,338.1630547,533.7247706,224.5614035,186.2752294
403,2,19.11874533,317.4501992,88.9021658,273.4661355
404,1,327.5954592,549.5779817,228.5242518,170.4220183
404,2,0,320.3187251,88.9021658,273.4661355
405,1,326.2745098,561.4678899,229.8452012,158.5321101
405,2,0,319.3625498,78.38685586,273.4661355
406,1,319.6697626,578.6422018,223.2404541,141.3577982
406,2,0,322.2310757,48.7528006,271.5537849
407,1,311.744066,577.3211009,229.8452012,142.6788991
407,2,0,325.0996016,34.4137416,271.5537849
408,1,317.0278638,507.3027523,212.6728586,212.6972477
408,2,0,325.0996016,23.89843167,273.4661355
409,1,301.1764706,409.5412844,220.5985552,310.4587156
410,1,313.0650155,355.3761468,203.4262126,364.6238532
411,1,309.1021672,339.5229358,184.9329205,380.4770642
413,1,290.6088751,323.6697248,211.3519092,396.3302752
414,1,297.2136223,332.9174312,216.6357069,387.0825688
415,1,343.4468524,326.3119266,173.0443756,393.6880734
416,1,377.7915377,318.3853211,137.378741,401.6146789
417,1,398.9267286,328.9541284,158.5139319,391.0458716
418,1,438.5552116,330.2752294,137.378741,389.7247706
419,1,505.9236326,330.2752294,137.378741,389.7247706
420,1,517.8121775,330.2752294,159.8348813,389.7247706
421,1,573.2920537,330.2752294,126.8111455,389.7247706
422,1,615.5624355,322.3486239,126.8111455,397.6513761
423,1,653.869969,322.3486239,126.8111455,397.6513761
424,1,697.4613003,330.2752294,122.8482972,389.7247706
425,1,734.4478844,330.2752294,141.3415893,389.7247706
426,1,756.9040248,330.2752294,149.2672859,389.7247706
427,1,807.1001032,330.2752294,110.9597523,389.7247706
427,2,0,325.0996016,28.678118,394.9003984
428,1,838.8028896,330.2752294,114.9226006,389.7247706
428,2,0,329.8804781,60.2240478,390.1195219
429,1,874.4685243,340.8440367,114.9226006,379.1559633
429,2,0,329.8804781,109.9327857,390.1195219
430,1,895.6037152,340.8440367,96.42930857,379.1559633
430,2,0,329.8804781,118.5362211,370.0398406
431,1,911.4551084,340.8440367,118.8854489,379.1559633
431,2,16.25093353,327.0119522,118.5362211,370.0398406
432,1,923.3436533,340.8440367,134.7368421,379.1559633
432,2,46.84092606,328.9243028,115.6684093,353.7848606
433,1,964.2930857,340.8440367,134.7368421,379.1559633
433,2,80.2987304,329.8804781,115.6684093,348.0478088
434,1,973.5397317,340.8440367,126.8111455,379.1559633
434,2,94.6377894,328.9243028,146.2584018,335.6175299
435,1,976.1816305,340.8440367,121.5273478,379.1559633
435,2,146.2584018,327.9681275,112.8005975,328.9243028
436,1,970.8978328,340.8440367,133.4158927,379.1559633
436,2,182.5840179,330.8366534,112.8005975,328.9243028
437,1,978.8235294,340.8440367,140.0206398,379.1559633
437,2,202.6587005,332.749004,127.1396565,327.9681275
438,1,977.50258,340.8440367,143.9834881,379.1559633
438,2,233.2486931,338.4860558,115.6684093,327.9681275
439,1,961.6511868,340.8440367,154.5510836,379.1559633
439,2,271.4861837,342.310757,104.1971621,323.187251
440,1,953.7254902,340.8440367,155.872033,379.1559633
440,2,283.9133682,351.87251,112.8005975,311.7131474
441,1,951.0835913,340.8440367,149.2672859,379.1559633
441,2,316.4152353,366.2151394,104.1971621,301.1952191
442,1,943.1578947,340.8440367,149.2672859,379.1559633
442,2,338.4017924,380.5577689,100.373413,277.2908367
443,1,920.7017544,340.8440367,149.2672859,379.1559633
443,2,358.476475,403.5059761,97.50560119,253.3864542
444,1,919.380805,347.4495413,149.2672859,372.5504587
444,2,374.7274085,426.4541833,97.50560119,229.4820717
445,1,918.0598555,347.4495413,149.2672859,372.5504587
445,2,384.2867812,439.8406375,95.59372666,220.876494
446,1,892.9618163,347.4495413,138.6996904,372.5504587
446,2,385.2427184,455.1394422,101.3293503,206.5338645
447,1,867.8637771,372.5504587,138.6996904,347.4495413
447,2,387.154593,452.2709163,101.3293503,206.5338645
448,1,862.5799794,393.6880734,138.6996904,326.3119266
448,2,386.1986557,441.752988,101.3293503,222.7888446
449,1,870.505676,406.8990826,138.6996904,313.1009174
449,2,386.1986557,441.752988,101.3293503,222.7888446
450,1,885.0361197,421.4311927,147.9463364,298.5688073
450,2,386.1986557,441.752988,101.3293503,222.7888446
451,1,888.998968,426.7155963,147.9463364,293.2844037
451,2,380.4630321,441.752988,101.3293503,222.7888446
452,1,894.2827657,418.7889908,147.9463364,301.2110092
452,2,380.4630321,441.752988,101.3293503,222.7888446
453,1,888.1086729,418.7889908,129.738767,257.0474404
453,2,380.4630321,441.752988,101.3293503,222.7888446
454,1,892.9618163,418.7889908,147.9463364,301.2110092
454,2,380.4630321,441.752988,101.3293503,222.7888446
455,1,877.1104231,418.7889908,147.9463364,301.2110092
455,2,391.9342793,439.8406375,101.3293503,222.7888446
456,1,861.2590299,416.146789,147.9463364,301.2110092
456,2,391.9342793,409.2430279,101.3293503,253.3864542
457,1,861.2590299,416.146789,147.9463364,301.2110092
457,2,391.9342793,376.7330677,101.3293503,285.8964143
458,1,861.2590299,416.146789,147.9463364,301.2110092
458,2,391.9342793,351.87251,101.3293503,310.7569721
459,1,861.2590299,416.146789,147.9463364,301.2110092
459,2,388.1105302,342.310757,105.1530993,320.3187251
460,1,861.2590299,416.146789,147.9463364,301.2110092
460,2,388.1105302,342.310757,105.1530993,320.3187251
461,1,857.2961816,408.2201835,147.9463364,301.2110092
461,2,388.1105302,342.310757,105.1530993,320.3187251
462,1,857.2961816,408.2201835,147.9463364,301.2110092
462,2,388.1105302,342.310757,89.85810306,320.3187251
463,1,857.2961816,408.2201835,147.9463364,301.2110092
463,2,388.1105302,342.310757,102.2852875,320.3187251
464,1,857.2961816,408.2201835,147.9463364,301.2110092
464,2,404.3614638,340.3984064,102.2852875,320.3187251
465,1,857.2961816,408.2201835,147.9463364,301.2110092
465,2,410.0970874,336.5737052,102.2852875,320.3187251
466,1,857.2961816,408.2201835,147.9463364,301.2110092
466,2,404.3614638,327.0119522,117.5802838,320.3187251
467,1,857.2961816,408.2201835,147.9463364,301.2110092
467,2,414.8767737,329.8804781,111.8446602,314.5816733
468,1,857.2961816,408.2201835,147.9463364,301.2110092
468,2,440.6870799,329.8804781,86.034354,299.2828685
469,1,857.2961816,408.2201835,147.9463364,301.2110092
469,2,456.9380134,329.8804781,69.78342046,312.6693227
470,1,857.2961816,408.2201835,147.9463364,301.2110092
470,2,466.4973861,328.9243028,88.9021658,307.8884462
471,1,857.2961816,408.2201835,147.9463364,301.2110092
471,2,469.3651979,332.749004,114.712472,275.3784861
472,1,857.2961816,408.2201835,147.9463364,301.2110092
472,2,478.9245706,332.749004,94.6377894,271.5537849
473,1,857.2961816,408.2201835,147.9463364,301.2110092
473,2,499.9551904,327.9681275,87.94622853,272.5099602
474,1,857.2961816,408.2201835,147.9463364,301.2110092
474,2,499.9551904,327.9681275,87.94622853,272.5099602
475,1,865.2218782,405.5779817,169.0815273,301.2110092
475,2,510.4705004,331.7928287,87.94622853,272.5099602
476,1,869.1847265,410.8623853,174.3653251,301.2110092
476,2,522.8976848,329.8804781,81.25466766,262.9482072
477,1,869.1847265,410.8623853,174.3653251,301.2110092
477,2,529.5892457,329.8804781,74.5631068,248.6055777
478,1,869.1847265,410.8623853,174.3653251,301.2110092
478,2,539.1486184,331.7928287,74.5631068,248.6055777
479,1,869.1847265,410.8623853,174.3653251,301.2110092
479,2,547.7520538,328.9243028,80.2987304,241.9123506
480,1,869.1847265,410.8623853,166.4396285,301.2110092
480,2,565.9148618,326.0557769,77.4309186,236.1752988
481,1,869.1847265,410.8623853,151.9091847,301.2110092
481,2,587.901419,327.0119522,74.5631068,227.5697211
482,1,869.1847265,410.8623853,130.7739938,301.2110092
482,2,604.1523525,328.9243028,69.78342046,201.752988
483,1,869.1847265,410.8623853,126.8111455,301.2110092
483,2,630.918596,327.9681275,65.00373413,211.314741
484,1,852.0123839,380.4770642,134.7368421,303.853211
484,2,646.2135922,324.1434263,65.00373413,211.314741
485,1,852.0123839,351.412844,128.1320949,332.9174312
485,2,661.5085885,326.0557769,65.00373413,211.314741
486,1,886.3570691,338.2018349,91.14551084,334.2385321
486,2,681.5832711,321.2749004,56.40029873,218.9641434
487,1,878.4313725,330.2752294,99.07120743,334.2385321
487,2,696.8782674,322.2310757,56.40029873,218.9641434
488,1,878.4313725,330.2752294,99.07120743,334.2385321
488,2,703.5698282,326.0557769,56.40029873,218.9641434
489,1,878.4313725,330.2752294,116.2435501,334.2385321
489,2,708.3495146,331.7928287,67.87154593,216.0956175
490,1,882.3942208,338.2018349,134.7368421,332.9174312
490,2,712.1732636,345.1792829,82.21060493,190.2788845
491,1,883.7151703,336.8807339,142.6625387,326.3119266
491,2,712.1732636,359.5219124,97.50560119,176.8924303
492,1,888.998968,336.8807339,137.378741,326.3119266
492,2,718.8648245,379.6015936,108.0209111,157.7689243
493,1,906.1713106,339.5229358,128.1320949,326.3119266
493,2,724.6004481,390.1195219,111.8446602,149.1633466
494,1,937.874097,336.8807339,104.3550052,330.2752294
494,2,710.2613891,399.6812749,131.9193428,138.6454183
495,1,937.874097,336.8807339,104.3550052,330.2752294
495,2,706.43764,402.5498008,138.6109037,129.0836653
496,1,937.874097,336.8807339,104.3550052,330.2752294
496,2,706.43764,402.5498008,138.6109037,129.0836653
497,1,925.9855521,338.2018349,104.3550052,330.2752294
497,2,706.43764,402.5498008,138.6109037,129.0836653
498,1,925.9855521,338.2018349,104.3550052,330.2752294
498,2,706.43764,402.5498008,138.6109037,129.0836653
499,1,912.7760578,338.2018349,117.5644995,330.2752294
499,2,706.43764,402.5498008,138.6109037,129.0836653
500,1,904.8503612,334.2385321,114.9226006,331.5963303
500,2,702.613891,391.0756972,151.0380881,140.5577689
501,1,902.2084623,330.2752294,124.1692466,347.4495413
501,2,707.3935773,371.9521912,140.5227782,144.3824701
502,1,904.8503612,334.2385321,104.3550052,355.3761468
502,2,736.0716953,353.7848606,100.373413,162.5498008
503,1,904.8503612,334.2385321,105.6759546,358.0183486
503,2,744.6751307,343.2669323,83.1665422,173.0677291
504,1,906.1713106,330.2752294,108.3178535,360.6605505
504,2,744.6751307,336.5737052,73.60716953,187.4103586
505,1,906.1713106,330.2752294,108.3178535,360.6605505
505,2,736.0716953,335.6175299,73.60716953,192.1912351
506,1,912.7760578,330.2752294,101.7131063,360.6605505
506,2,728.4241972,333.7051793,73.60716953,196.0159363
507,1,906.1713106,330.2752294,108.3178535,360.6605505
507,2,713.1292009,328.9243028,81.25466766,199.8406375
508,1,906.1713106,330.2752294,108.3178535,360.6605505
508,2,700.7020164,327.9681275,81.25466766,191.2350598
509,1,906.1713106,330.2752294,108.3178535,360.6605505
509,2,692.098581,326.0557769,72.65123226,190.2788845
510,1,906.1713106,330.2752294,108.3178535,360.6605505
510,2,687.3188947,327.0119522,72.65123226,188.3665339
511,1,906.1713106,330.2752294,108.3178535,360.6605505
511,2,692.098581,326.0557769,65.00373413,176.8924303
512,1,906.1713106,330.2752294,108.3178535,360.6605505
512,2,692.098581,326.0557769,65.00373413,176.8924303
513,1,906.1713106,330.2752294,108.3178535,360.6605505
513,2,692.098581,326.0557769,65.00373413,176.8924303
514,1,894.2827657,342.1651376,120.2063983,348.7706422
514,2,692.098581,326.0557769,65.00373413,176.8924303
515,1,899.5665635,348.7706422,114.9226006,342.1651376
515,2,698.7901419,324.1434263,65.00373413,184.5418327
516,1,899.5665635,348.7706422,114.9226006,342.1651376
516,2,696.8782674,322.2310757,74.5631068,177.8486056
517,1,925.9855521,340.8440367,88.50361197,350.0917431
517,2,696.8782674,322.2310757,74.5631068,177.8486056
518,1,925.9855521,340.8440367,88.50361197,339.5229358
518,2,688.274832,321.2749004,78.38685586,174.0239044
519,1,923.3436533,336.8807339,88.50361197,339.5229358
519,2,678.7154593,324.1434263,78.38685586,174.0239044
520,1,920.7017544,338.2018349,88.50361197,330.2752294
520,2,674.8917102,323.187251,64.04779686,180.7171315
521,1,904.8503612,331.5963303,88.50361197,307.8165138
521,2,661.5085885,319.3625498,60.2240478,186.4541833
522,1,878.4313725,328.9541284,106.996904,295.9266055
522,2,644.3017177,322.2310757,65.00373413,188.3665339
523,1,881.0732714,331.5963303,95.10835913,288
523,2,630.918596,321.2749004,68.8274832,195.059761
524,1,882.3942208,324.9908257,87.18266254,280.0733945
524,2,623.2710978,319.3625498,53.53248693,203.6653386
525,1,873.1475748,323.6697248,93.7874097,281.3944954
525,2,605.1082898,318.4063745,53.53248693,203.6653386
526,1,863.9009288,322.3486239,88.50361197,278.7522936
526,2,562.0911128,319.3625498,83.1665422,203.6653386
527,1,858.6171311,323.6697248,79.25696594,272.146789
527,2,548.707991,323.187251,83.1665422,203.6653386
528,1,846.7285862,319.706422,75.29411765,268.1834862
528,2,546.7961165,320.3187251,77.4309186,200.7968127
529,1,836.1609907,318.3853211,70.01031992,257.6146789
529,2,525.7654966,326.0557769,64.04779686,197.9282869
530,1,824.2724458,315.7431193,70.01031992,253.6513761
530,2,487.528006,324.1434263,95.59372666,202.7091633
531,1,804.4582043,314.4220183,70.01031992,239.1192661
531,2,487.528006,324.1434263,68.8274832,201.752988
532,1,799.1744066,313.1009174,63.40557276,249.6880734
532,2,464.5855116,327.9681275,64.04779686,207.4900398
533,1,778.0392157,311.7798165,73.97316821,252.3302752
533,2,426.3480209,321.2749004,98.46153846,211.314741
534,1,758.2249742,315.7431193,76.61506708,252.3302752
534,2,426.3480209,321.2749004,85.07841673,211.314741
535,1,743.6945304,314.4220183,76.61506708,252.3302752
535,2,402.4495892,317.4501992,63.0918596,221.8326693
536,1,729.1640867,313.1009174,68.68937049,240.440367
536,2,366.1239731,316.4940239,89.85810306,228.5258964
537,1,713.3126935,314.4220183,72.65221878,249.6880734
537,2,355.6086632,319.3625498,89.85810306,228.5258964
538,1,704.0660475,311.7798165,72.65221878,249.6880734
538,2,343.1814787,318.4063745,64.04779686,234.2629482
539,1,690.8565531,313.1009174,72.65221878,249.6880734
539,2,290.6049291,319.3625498,97.50560119,237.1314741
540,1,682.9308566,310.4587156,72.65221878,249.6880734
540,2,280.0896191,318.4063745,97.50560119,237.1314741
541,1,673.6842105,313.1009174,79.25696594,249.6880734
541,2,262.8827483,319.3625498,78.38685586,238.0876494
542,1,675.00516,314.4220183,79.25696594,239.1192661
542,2,238.9843167,316.4940239,74.5631068,250.5179283
543,1,677.6470588,314.4220183,79.25696594,233.8348624
543,2,197.8790142,317.4501992,109.9327857,244.7808765
544,1,676.3261094,314.4220183,79.25696594,231.1926606
544,2,188.3196415,319.3625498,90.81404033,242.8685259
545,1,676.3261094,314.4220183,79.25696594,231.1926606
545,2,161.5533981,320.3187251,69.78342046,246.6932271
546,1,676.3261094,314.4220183,79.25696594,231.1926606
546,2,98.46153846,319.3625498,123.3159074,256.2549801
547,1,676.3261094,314.4220183,79.25696594,231.1926606
547,2,89.85810306,322.2310757,123.3159074,256.2549801
548,1,681.6099071,314.4220183,66.04747162,231.1926606
548,2,77.4309186,317.4501992,76.47498133,261.9920319
549,1,684.251806,313.1009174,66.04747162,231.1926606
549,2,17.2068708,318.4063745,117.5802838,273.4661355
550,1,681.6099071,314.4220183,66.04747162,231.1926606
550,2,4.779686333,325.0996016,117.5802838,273.4661355
551,1,681.6099071,314.4220183,66.04747162,231.1926606
551,2,0,314.5816733,72.65123226,288.7649402
552,1,681.6099071,314.4220183,66.04747162,231.1926606
552,2,0,314.5816733,72.65123226,288.7649402
553,1,673.6842105,317.0642202,66.04747162,231.1926606
553,2,0,314.5816733,45.8849888,293.5458167
554,1,673.6842105,317.0642202,66.04747162,231.1926606
554,2,0,314.5816733,17.2068708,293.5458167
555,1,673.6842105,317.0642202,58.12177503,231.1926606
556,1,651.2280702,319.706422,76.61506708,214.0183486
557,1,651.2280702,319.706422,76.61506708,214.0183486
558,1,636.6976264,328.9541284,76.61506708,214.0183486
559,1,630.0928793,323.6697248,76.61506708,214.0183486
560,1,620.8462332,324.9908257,72.65221878,232.5137615
561,1,586.501548,334.2385321,99.07120743,224.587156
562,1,586.501548,339.5229358,104.3550052,219.3027523
563,1,586.501548,339.5229358,96.42930857,219.3027523
564,1,581.2177503,342.1651376,96.42930857,219.3027523
565,1,577.254902,348.7706422,99.07120743,212.6972477
566,1,577.254902,348.7706422,99.07120743,212.6972477
567,1,577.254902,348.7706422,99.07120743,212.6972477
568,1,577.254902,348.7706422,99.07120743,212.6972477
569,1,577.254902,339.5229358,92.46646027,221.9449541
570,1,577.254902,339.5229358,92.46646027,221.9449541
571,1,577.254902,339.5229358,92.46646027,221.9449541
572,1,577.254902,339.5229358,92.46646027,221.9449541
572,2,0.955937267,346.1354582,35.36967886,373.8645418
573,1,587.8224974,339.5229358,97.750258,231.1926606
573,2,0,348.0478088,101.3293503,371.9521912
574,1,590.4643963,339.5229358,92.46646027,221.9449541
574,2,0,344.2231076,111.8446602,375.7768924
575,1,604.99484,340.8440367,83.21981424,219.3027523
575,2,0,346.1354582,141.4787155,373.8645418
576,1,608.9576883,342.1651376,91.14551084,219.3027523
576,2,0,348.0478088,161.5533981,371.9521912
577,1,611.5995872,352.733945,91.14551084,210.0550459
577,2,46.84092606,349.9601594,153.9058999,370.0398406
578,1,611.5995872,376.5137615,99.07120743,186.2752294
578,2,93.68185213,349.0039841,137.6549664,370.9960159
579,1,611.5995872,401.6146789,99.07120743,161.1743119
579,2,149.1262136,349.0039841,137.6549664,370.9960159
580,1,619.5252838,417.4678899,81.89886481,145.3211009
580,2,200.746826,349.0039841,128.0955937,370.9960159
581,1,619.5252838,417.4678899,81.89886481,145.3211009
581,2,229.424944,349.0039841,120.4480956,370.9960159
582,1,619.5252838,417.4678899,81.89886481,145.3211009
582,2,270.5302465,354.7410359,120.4480956,365.2589641
583,1,619.5252838,417.4678899,81.89886481,145.3211009
583,2,325.9746079,354.7410359,115.6684093,365.2589641
584,1,619.5252838,417.4678899,81.89886481,145.3211009
584,2,373.7714712,346.1354582,115.6684093,373.8645418
585,1,619.5252838,417.4678899,81.89886481,145.3211009
585,2,407.2292756,347.0916335,126.1837192,372.9083665
586,1,619.5252838,417.4678899,81.89886481,145.3211009
586,2,430.17177,348.0478088,116.6243465,371.9521912
587,1,619.5252838,393.6880734,81.89886481,169.1009174
587,2,490.3958178,349.0039841,104.1971621,370.9960159
588,1,619.5252838,359.3394495,81.89886481,203.4495413
588,2,517.1620612,349.0039841,114.712472,370.9960159
589,1,628.7719298,330.2752294,72.65221878,232.5137615
589,2,534.368932,349.0039841,129.051531,370.9960159
590,1,628.7719298,315.7431193,72.65221878,247.0458716
590,2,584.0776699,350.9163347,129.051531,369.0836653
591,1,628.7719298,315.7431193,72.65221878,247.0458716
591,2,618.4914115,355.6972112,108.9768484,363.3466135
592,1,640.0695496,319.9327461,79.25696594,247.0458716
592,2,645.257655,356.6533865,114.712472,363.3466135
593,1,668.4004128,322.3486239,72.65221878,237.7981651
593,2,685.4070202,356.6533865,124.2718447,363.3466135
594,1,675.00516,317.0642202,72.65221878,237.7981651
594,2,730.3360717,356.6533865,124.2718447,363.3466135
595,1,682.9308566,315.7431193,68.68937049,237.7981651
595,2,760.9260642,356.6533865,124.2718447,363.3466135
596,1,682.9308566,315.7431193,68.68937049,237.7981651
596,2,771.4413742,356.6533865,130.0074683,363.3466135
597,1,682.9308566,315.7431193,68.68937049,237.7981651
597,2,808.7229276,356.6533865,143.39059,363.3466135
598,1,682.9308566,315.7431193,68.68937049,237.7981651
598,2,843.1366692,356.6533865,126.1837192,363.3466135
599,1,682.9308566,315.7431193,68.68937049,237.7981651
599,2,840.2688574,356.6533865,143.39059,363.3466135
600,1,682.9308566,315.7431193,68.68937049,237.7981651
600,2,838.3569828,356.6533865,143.39059,363.3466135
601,1,682.9308566,321.0275229,68.68937049,232.5137615
601,2,833.5772965,356.6533865,158.6855863,363.3466135
602,1,676.3261094,324.9908257,75.29411765,228.5504587
602,2,829.7535474,356.6533865,163.4652726,363.3466135
603,1,677.6470588,323.6697248,83.21981424,237.7981651
603,2,829.7535474,356.6533865,163.4652726,363.3466135
604,1,682.9308566,328.9541284,77.93601651,228.5504587
604,2,838.3569828,356.6533865,179.7162061,363.3466135
605,1,682.9308566,328.9541284,77.93601651,228.5504587
605,2,847.9163555,356.6533865,179.7162061,363.3466135
606,1,678.9680083,330.2752294,77.93601651,228.5504587
606,2,864.167289,345.1792829,160.5974608,374.8207171
607,1,671.0423117,332.9174312,89.8245614,224.587156
607,2,868.9469754,346.1354582,133.8312173,373.8645418
608,1,664.4375645,331.5963303,96.42930857,225.9082569
608,2,875.6385362,346.1354582,117.5802838,373.8645418
609,1,653.869969,335.559633,96.42930857,225.9082569
609,2,865.1232263,349.0039841,105.1530993,370.9960159
610,1,643.3023736,338.2018349,96.42930857,225.9082569
610,2,825.9297984,349.0039841,105.1530993,370.9960159
611,1,638.0185759,339.5229358,96.42930857,225.9082569
611,2,799.1635549,349.0039841,105.1530993,370.9960159
612,1,626.130031,342.1651376,100.3921569,225.9082569
612,2,757.1023152,349.0039841,118.5362211,370.9960159
613,1,614.2414861,340.8440367,108.3178535,227.2293578
613,2,723.6445108,349.0039841,112.8005975,370.9960159
614,1,603.6738906,344.8073394,105.6759546,217.9816514
614,2,702.613891,349.0039841,87.94622853,370.9960159
615,1,594.4272446,350.0917431,103.0340557,217.9816514
615,2,665.3323376,349.0039841,87.94622853,370.9960159
616,1,589.1434469,351.412844,103.0340557,217.9816514
616,2,609.8879761,349.0039841,113.7565347,370.9960159
617,1,571.9711042,347.4495413,103.0340557,211.3761468
617,2,580.2539208,349.0039841,87.94622853,370.9960159
618,1,558.7616099,342.1651376,103.0340557,211.3761468
618,2,504.7348768,349.0039841,125.2277819,370.9960159
619,1,548.1940144,343.4862385,110.9597523,223.266055
619,2,445.4667662,349.0039841,151.9940254,370.9960159
620,1,533.6635707,344.8073394,103.0340557,221.9449541
620,2,454.0702016,349.0039841,107.0649739,370.9960159
621,1,520.4540764,344.8073394,116.2435501,221.9449541
621,2,400.5377147,349.0039841,107.0649739,370.9960159
622,1,497.997936,343.4862385,116.2435501,221.9449541
622,2,343.1814787,349.0039841,127.1396565,370.9960159
623,1,482.1465428,346.1284404,128.1320949,223.266055
623,2,296.3405527,349.0039841,144.3465273,370.9960159
624,1,471.5789474,344.8073394,106.996904,223.266055
624,2,239.9402539,349.0039841,118.5362211,370.9960159
625,1,461.0113519,343.4862385,110.9597523,223.266055
625,2,173.0246453,349.0039841,144.3465273,370.9960159
626,1,450.4437564,343.4862385,121.5273478,223.266055
626,2,125.2277819,349.0039841,156.7737117,370.9960159
627,1,430.629515,338.2018349,117.5644995,216.6605505
627,2,83.1665422,349.0039841,132.8752801,370.9960159
628,1,435.9133127,331.5963303,92.46646027,221.9449541
628,2,18.16280807,349.0039841,146.2584018,370.9960159
629,1,427.9876161,330.2752294,89.8245614,240.440367
629,2,0,349.0039841,121.4040329,370.9960159
630,1,417.4200206,327.6330275,92.46646027,243.0825688
630,2,0,349.0039841,65.9596714,370.9960159
631,1,413.4571723,326.3119266,87.18266254,243.0825688
631,2,0,349.0039841,18.16280807,370.9960159
632,1,405.5314757,324.9908257,87.18266254,243.0825688
633,1,398.9267286,323.6697248,87.18266254,243.0825688
634,1,412.1362229,321.0275229,87.18266254,253.6513761
635,1,414.7781218,323.6697248,87.18266254,253.6513761
636,1,424.0247678,323.6697248,87.18266254,253.6513761
637,1,427.9876161,318.3853211,87.18266254,253.6513761
638,1,439.876161,314.4220183,87.18266254,253.6513761
639,1,443.8390093,315.7431193,87.18266254,253.6513761
640,1,450.4437564,314.4220183,87.18266254,253.6513761
641,1,450.4437564,314.4220183,87.18266254,253.6513761
642,1,478.1836945,313.1009174,87.18266254,253.6513761
643,1,491.3931889,317.0642202,87.18266254,253.6513761
644,1,504.6026832,315.7431193,87.18266254,253.6513761
645,1,517.8121775,314.4220183,87.18266254,253.6513761
646,1,517.8121775,314.4220183,87.18266254,253.6513761
647,1,529.7007224,321.0275229,108.3178535,236.4770642
648,1,568.0082559,318.3853211,88.50361197,233.8348624
649,1,585.1805986,321.0275229,88.50361197,233.8348624
650,1,582.5386997,319.706422,88.50361197,233.8348624
651,1,582.5386997,319.706422,88.50361197,233.8348624
652,1,610.2786378,321.0275229,88.50361197,233.8348624
653,1,614.2414861,324.9908257,88.50361197,228.5504587
654,1,614.2414861,324.9908257,88.50361197,228.5504587
655,1,614.2414861,324.9908257,88.50361197,228.5504587
656,1,614.2414861,324.9908257,88.50361197,228.5504587
657,1,614.2414861,324.9908257,88.50361197,233.8348624
657,2,0,308.8446215,52.57654966,285.8964143
658,1,627.4509804,324.9908257,75.29411765,233.8348624
658,2,0,311.7131474,52.57654966,285.8964143
659,1,636.6976264,323.6697248,75.29411765,233.8348624
659,2,0,308.8446215,66.91560866,282.0717131
660,1,645.9442724,318.3853211,75.29411765,231.1926606
660,2,5.7356236,306.9322709,91.7699776,266.7729084
661,1,657.8328173,321.0275229,75.29411765,221.9449541
661,2,32.50186706,311.7131474,91.7699776,248.6055777
662,1,657.8328173,321.0275229,75.29411765,221.9449541
662,2,32.50186706,311.7131474,91.7699776,248.6055777
663,1,675.00516,319.706422,63.40557276,220.6238532
663,2,42.06123973,308.8446215,90.81404033,248.6055777
664,1,678.9680083,322.3486239,60.76367389,214.0183486
664,2,52.57654966,308.8446215,80.2987304,248.6055777
665,1,668.4004128,314.4220183,56.80082559,221.9449541
665,2,64.04779686,308.8446215,68.8274832,246.6932271
667,1,652.5490196,309.1376147,56.80082559,221.9449541
667,2,64.04779686,308.8446215,68.8274832,246.6932271
666,1,652.5490196,309.1376147,56.80082559,233.8348624
666,2,64.04779686,308.8446215,68.8274832,246.6932271
668,1,627.4509804,309.1376147,88.50361197,225.9082569
668,2,64.04779686,308.8446215,68.8274832,246.6932271
669,1,623.4881321,314.4220183,88.50361197,210.0550459
669,2,64.04779686,308.8446215,68.8274832,246.6932271
670,1,623.4881321,314.4220183,63.40557276,207.412844
670,2,71.695295,307.8884462,68.8274832,246.6932271
671,1,623.4881321,314.4220183,63.40557276,207.412844
671,2,71.695295,307.8884462,68.8274832,246.6932271
672,1,612.9205366,311.7798165,62.08462332,199.4862385
672,2,67.87154593,318.4063745,79.34279313,236.1752988
673,1,598.3900929,309.1376147,68.68937049,199.4862385
673,2,68.8274832,314.5816733,83.1665422,228.5258964
674,1,581.2177503,306.4954128,83.21981424,199.4862385
674,2,68.8274832,314.5816733,99.41747573,221.8326693
